时间,,地区,变电站名称,变电站电压等级,主变名称,油温(℃),有功值(MW),无功值(MW),电流值(A),母线名称,母线电压(kV),温度(℃),湿度(%),气压(Pa),10分钟最大风速(m/s),最大风速时风向,雨量(mm)
2019/1/1 8:50,2019,Y地市,Y01变电站,220kV,1号主变,22.119141,46.489189,5.96187,118.125,220千伏正母线,230.097656,2.5,53,1040,4.8,347,0
2019/1/1 9:00,2019,Y地市,Y01变电站,220kV,1号主变,22.119141,47.895924,6.363794,120.761719,220千伏正母线,230.226562,2.7,53,1040.1,4.8,347,0
2019/1/1 9:10,2019,Y地市,Y01变电站,220kV,1号主变,22.148438,48.49881,7.100655,122.167969,220千伏正母线,230.033203,2.7,51,1040.2,4.3,50,0
2019/1/1 9:20,2019,Y地市,Y01变电站,220kV,1号主变,22.148438,48.632786,6.899693,122.695312,220千伏正母线,230.033203,2.8,51,1040.2,4.3,50,0
2019/1/1 9:30,2019,Y地市,Y01变电站,220kV,1号主变,22.03125,48.96772,7.435591,121.816406,220千伏正母线,229.839844,2.9,52,1039.8,4.3,50,0
2019/1/1 9:40,2019,Y地市,Y01变电站,220kV,1号主变,22.001953,49.369644,7.033667,123.574219,220千伏正母线,229.646484,3,51,1039.8,4.3,50,0
2019/1/1 9:50,2019,Y地市,Y01变电站,220kV,1号主变,22.001953,49.838554,7.301616,123.75,220千伏正母线,229.96875,3.3,51,1039.7,4.3,50,0
2019/1/1 10:00,2019,Y地市,Y01变电站,220kV,1号主变,22.001953,51.379265,8.239439,129.375,220千伏正母线,229.453125,3.2,50,1039.6,4.5,25,0
2019/1/1 10:10,2019,Y地市,Y01变电站,220kV,1号主变,21.445312,49.838554,7.770527,124.804688,220千伏正母线,229.517578,3.3,48,1039.5,3.6,322,0
2019/1/1 10:20,2019,Y地市,Y01变电站,220kV,1号主变,21.972656,51.647213,8.306426,129.550781,220千伏正母线,229.453125,3.5,49,1039.4,3.6,322,0
2019/1/1 10:30,2019,Y地市,Y01变电站,220kV,1号主变,21.474609,52.116123,8.4404,129.023438,220千伏正母线,229.904297,3.3,48,1039.3,3.6,322,0
2019/1/1 10:40,2019,Y地市,Y01变电站,220kV,1号主变,21.972656,51.848175,8.038477,130.253906,220千伏正母线,229.582031,3.4,48,1039.2,4.2,286,0
2019/1/1 10:50,2019,Y地市,Y01变电站,220kV,1号主变,22.148438,51.848175,8.038477,128.320312,220千伏正母线,229.710938,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 11:00,2019,Y地市,Y01变电站,220kV,1号主变,22.265625,49.905544,6.96668,123.222656,220千伏正母线,229.001953,3.2,49,1039,5.6,316,0
2019/1/1 11:10,2019,Y地市,Y01变电站,220kV,1号主变,22.207031,48.49881,5.96187,119.882812,220千伏正母线,229.775391,3.1,49,1038.7,4.2,330,0
2019/1/1 11:20,2019,Y地市,Y01变电站,220kV,1号主变,22.207031,47.293037,5.158022,117.597656,220千伏正母线,229.710938,3.2,51,1038.6,5,296,0
2019/1/1 11:30,2019,Y地市,Y01变电站,220kV,1号主变,22.294922,46.422203,4.957061,115.488281,220千伏正母线,230.291016,3.3,51,1038.3,5,296,0
2019/1/1 11:40,2019,Y地市,Y01变电站,220kV,1号主变,22.353516,46.489189,5.492959,116.191406,220千伏正母线,229.646484,3.4,51,1038.1,5,294,0
2019/1/1 11:50,2019,Y地市,Y01变电站,220kV,1号主变,22.382812,46.422203,5.559947,115.488281,220千伏正母线,230.291016,3.5,51,1037.8,5,294,0
2019/1/1 12:00,2019,Y地市,Y01变电站,220kV,1号主变,22.236328,47.025089,5.827896,116.367188,220千伏正母线,229.775391,3.7,51,1037.5,5,296,0
2019/1/1 12:10,2019,Y地市,Y01变电站,220kV,1号主变,22.089844,45.216431,6.162832,112.851562,220千伏正母线,229.388672,3.9,50,1037.3,4.3,307,0
2019/1/1 12:20,2019,Y地市,Y01变电站,220kV,1号主变,22.03125,44.948483,5.760908,111.972656,220千伏正母线,229.388672,4.3,50,1037.1,5.1,297,0
2019/1/1 12:30,2019,Y地市,Y01变电站,220kV,1号主变,22.177734,44.27861,5.693921,110.039062,220千伏正母线,229.130859,4.5,50,1036.8,5.1,297,0
2019/1/1 12:40,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,44.546558,6.028858,110.214844,220千伏正母线,229.839844,4.6,49,1036.6,5.1,297,0
2019/1/1 12:50,2019,Y地市,Y01变电站,220kV,1号主变,23.378906,44.881496,5.96187,111.269531,220千伏正母线,229.259766,5.3,47,1036.6,5.1,297,0
2019/1/1 13:00,2019,Y地市,Y01变电站,220kV,1号主变,23.994141,44.412582,6.96668,112.324219,220千伏正母线,229.646484,5.3,44,1036.6,5.5,346,0
2019/1/1 13:10,2019,Y地市,Y01变电站,220kV,1号主变,24.257812,44.881496,6.363794,110.390625,220千伏正母线,229.775391,5.6,45,1036.4,4.4,2,0
2019/1/1 13:20,2019,Y地市,Y01变电站,220kV,1号主变,24.375,44.479572,6.69873,110.742188,220千伏正母线,230.226562,5.6,44,1036.3,5.6,312,0
2019/1/1 13:30,2019,Y地市,Y01变电站,220kV,1号主变,24.228516,44.479572,7.100655,113.203125,220千伏正母线,229.775391,5.8,42,1036.2,5.6,312,0
2019/1/1 13:40,2019,Y地市,Y01变电站,220kV,1号主变,23.466797,45.417393,6.96668,113.90625,220千伏正母线,229.710938,6,43,1036.1,5.6,312,0
2019/1/1 13:50,2019,Y地市,Y01变电站,220kV,1号主变,23.261719,44.010658,6.095845,107.578125,220千伏正母线,229.710938,6,43,1036.1,5.6,312,0
2019/1/1 14:00,2019,Y地市,Y01变电站,220kV,1号主变,23.261719,44.27861,6.028858,109.335938,220千伏正母线,229.839844,5.8,41,1036.3,5.6,312,0
2019/1/1 14:10,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,43.407776,5.894883,109.160156,220千伏正母线,230.097656,5.9,41,1036.2,5.6,288,0
2019/1/1 14:20,2019,Y地市,Y01变电站,220kV,1号主变,23.994141,43.206814,6.095845,108.984375,220千伏正母线,229.839844,5.8,39,1036.1,5.8,293,0
2019/1/1 14:30,2019,Y地市,Y01变电站,220kV,1号主变,24.199219,42.7379,5.827896,104.0625,220千伏正母线,230.033203,5.9,43,1036.1,5.8,293,0
2019/1/1 14:40,2019,Y地市,Y01变电站,220kV,1号主变,24.257812,43.407776,5.760908,106.347656,220千伏正母线,229.646484,6,42,1036.1,5.8,293,0
2019/1/1 14:50,2019,Y地市,Y01变电站,220kV,1号主变,24.169922,42.26899,5.358984,105.996094,220千伏正母线,230.291016,5.9,40,1036.2,5.8,293,0
2019/1/1 15:00,2019,Y地市,Y01变电站,220kV,1号主变,23.349609,43.541748,5.760908,108.632812,220千伏正母线,230.419922,5.6,39,1036.4,5.8,293,0
2019/1/1 15:10,2019,Y地市,Y01变电站,220kV,1号主变,23.261719,43.005852,5.291997,107.578125,220千伏正母线,230.162109,5.5,39,1036.4,2.7,15,0
2019/1/1 15:20,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,42.7379,5.425972,108.984375,220千伏正母线,229.96875,5.7,39,1036.4,4.1,352,0
2019/1/1 15:30,2019,Y地市,Y01变电站,220kV,1号主变,23.085938,43.608738,5.22501,108.28125,220千伏正母线,229.904297,5.7,39,1036.5,4.1,352,0
2019/1/1 15:40,2019,Y地市,Y01变电站,220kV,1号主变,23.085938,43.876686,5.626934,109.863281,220千伏正母线,230.226562,5.4,39,1036.7,4.2,21,0
2019/1/1 15:50,2019,Y地市,Y01变电站,220kV,1号主变,23.027344,44.077648,5.492959,111.269531,220千伏正母线,229.775391,5.3,40,1036.7,5.1,23,0
2019/1/1 16:00,2019,Y地市,Y01变电站,220kV,1号主变,22.998047,45.015469,5.22501,111.445312,220千伏正母线,229.582031,5.2,39,1036.7,5.1,23,0
2019/1/1 16:10,2019,Y地市,Y01变电站,220kV,1号主变,23.027344,45.752331,5.894883,112.5,220千伏正母线,229.388672,5,40,1036.8,4.3,12,0
2019/1/1 16:20,2019,Y地市,Y01变电站,220kV,1号主变,23.085938,45.618355,5.425972,115.136719,220千伏正母线,229.388672,4.9,40,1036.6,4.3,12,0
2019/1/1 16:30,2019,Y地市,Y01变电站,220kV,1号主变,22.470703,47.360023,6.028858,118.476562,220千伏正母线,229.453125,4.7,39,1036.6,4.6,47,0
2019/1/1 16:40,2019,Y地市,Y01变电站,220kV,1号主变,22.470703,49.302658,6.497769,121.640625,220千伏正母线,229.517578,4.5,39,1036.6,5,19,0
2019/1/1 16:50,2019,Y地市,Y01变电站,220kV,1号主变,22.382812,48.96772,5.291997,122.519531,220千伏正母线,229.259766,4.3,40,1036.5,5,19,0
2019/1/1 17:00,2019,Y地市,Y01变电站,220kV,1号主变,22.324219,50.307468,5.96187,124.453125,220千伏正母线,229.517578,4.1,39,1036.7,5,19,0
2019/1/1 17:10,2019,Y地市,Y01变电站,220kV,1号主变,22.324219,51.245289,5.827896,126.386719,220千伏正母线,229.775391,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 17:20,2019,Y地市,Y01变电站,220kV,1号主变,22.382812,50.709389,6.095845,126.738281,220千伏正母线,229.517578,3.7,40,1036.9,3.1,23,0
2019/1/1 17:30,2019,Y地市,Y01变电站,220kV,1号主变,22.382812,50.977341,6.296807,128.144531,220千伏正母线,229.324219,3.6,41,1036.9,3.1,23,0
2019/1/1 17:40,2019,Y地市,Y01变电站,220kV,1号主变,22.382812,51.982151,6.497769,129.375,220千伏正母线,229.710938,3.4,42,1037,3.1,23,0
2019/1/1 17:50,2019,Y地市,Y01变电站,220kV,1号主变,23.056641,51.714199,6.765718,130.078125,220千伏正母线,229.453125,3.1,44,1036.9,3.1,23,0
2019/1/1 18:00,2019,Y地市,Y01变电站,220kV,1号主变,23.056641,52.518047,7.033667,130.957031,220千伏正母线,229.388672,3,46,1036.8,3.1,14,0
2019/1/1 18:10,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,51.848175,6.028858,128.496094,220千伏正母线,229.517578,2.9,45,1037,2.6,355,0
2019/1/1 18:20,2019,Y地市,Y01变电站,220kV,1号主变,23.173828,52.384071,6.095845,130.78125,220千伏正母线,229.646484,2.9,47,1036.9,2.7,335,0
2019/1/1 18:30,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,53.25491,6.96668,135,220千伏正母线,229.710938,2.8,47,1037,2.7,335,0
2019/1/1 18:40,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,54.058754,7.770527,135.351562,220千伏正母线,229.517578,2.6,49,1037.4,2.7,335,0
2019/1/1 18:50,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,53.455872,7.033667,134.296875,220千伏正母线,229.453125,2,53,1037.4,2.7,335,0
2019/1/1 19:00,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,54.795616,7.569566,136.582031,220千伏正母线,229.324219,1.9,54,1037.3,2.7,335,0
2019/1/1 19:10,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,54.862602,7.770527,138.691406,220千伏正母线,229.646484,1.8,55,1037.4,1.6,341,0
2019/1/1 19:20,2019,Y地市,Y01变电站,220kV,1号主变,23.173828,56.738247,8.373413,141.855469,220千伏正母线,229.130859,1.3,60,1037.7,1.6,341,0
2019/1/1 19:30,2019,Y地市,Y01变电站,220kV,1号主变,23.173828,56.269337,8.172451,142.207031,220千伏正母线,229.775391,1.5,59,1037.6,2.3,47,0
2019/1/1 19:40,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,56.336323,8.306426,142.03125,220千伏正母线,229.453125,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 19:50,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,56.470299,8.172451,141.503906,220千伏正母线,229.130859,1.7,60,1037.7,3.2,36,0
2019/1/1 20:00,2019,Y地市,Y01变电站,220kV,1号主变,23.173828,56.939209,8.574375,143.261719,220千伏正母线,229.066406,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 20:10,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,57.475109,8.574375,142.734375,220千伏正母线,229.839844,1.5,64,1038.1,2.8,84,0
2019/1/1 20:20,2019,Y地市,Y01变电站,220kV,1号主变,23.291016,56.604275,8.172451,141.503906,220千伏正母线,229.195312,1.3,66,1038.3,2.8,84,0
2019/1/1 20:30,2019,Y地市,Y01变电站,220kV,1号主变,23.320312,56.537285,8.239439,144.492188,220千伏正母线,229.001953,1,66,1038.4,2.8,84,0
2019/1/1 20:40,2019,Y地市,Y01变电站,220kV,1号主变,23.261719,55.867413,8.105464,140.800781,220千伏正母线,229.388672,0.6,68,1038.3,2.8,84,0
2019/1/1 20:50,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,56.738247,8.306426,141.152344,220千伏正母线,229.130859,0.6,72,1038,2.8,53,0
2019/1/1 21:00,2019,Y地市,Y01变电站,220kV,1号主变,23.144531,55.599464,8.507388,139.570312,220千伏正母线,229.324219,1,67,1037.7,3.8,46,0
2019/1/1 21:10,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,55.867413,8.70835,138.164062,220千伏正母线,229.646484,1.2,65,1038,4,60,0
2019/1/1 21:20,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,54.929592,8.373413,135.175781,220千伏正母线,229.839844,1.4,63,1038.1,4,60,0
2019/1/1 21:30,2019,Y地市,Y01变电站,220kV,1号主变,22.998047,53.991768,8.105464,133.769531,220千伏正母线,229.517578,1.3,63,1038.1,4,60,0
2019/1/1 21:40,2019,Y地市,Y01变电站,220kV,1号主变,22.470703,51.982151,7.502578,129.726562,220千伏正母线,229.839844,1.2,64,1037.9,4,60,0
2019/1/1 21:50,2019,Y地市,Y01变电站,220kV,1号主变,22.353516,49.771568,6.430781,126.035156,220千伏正母线,228.808594,1.2,65,1037.8,4,60,0
2019/1/1 22:00,2019,Y地市,Y01变电站,220kV,1号主变,22.998047,49.43663,6.69873,122.695312,220千伏正母线,229.517578,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 22:10,2019,Y地市,Y01变电站,220kV,1号主变,23.085938,48.632786,6.564756,120.234375,220千伏正母线,230.033203,1.1,65,1038,2.2,100,0
2019/1/1 22:20,2019,Y地市,Y01变电站,220kV,1号主变,23.027344,47.427013,6.430781,117.773438,220千伏正母线,230.484375,1.2,66,1037.9,3.2,59,0
2019/1/1 22:30,2019,Y地市,Y01变电站,220kV,1号主变,23.027344,46.690151,5.559947,114.257812,220千伏正母线,230.484375,1.3,64,1037.8,3.8,59,0
2019/1/1 22:40,2019,Y地市,Y01变电站,220kV,1号主变,23.027344,44.74752,6.095845,109.511719,220千伏正母线,230.806641,1.4,63,1037.8,5.2,61,0
2019/1/1 22:50,2019,Y地市,Y01变电站,220kV,1号主变,22.998047,43.206814,5.559947,107.929688,220千伏正母线,230.677734,1.5,63,1037.8,5.2,61,0
2019/1/1 23:00,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,42.469952,5.091035,104.941406,220千伏正母线,230.291016,1.5,63,1038,5.2,61,0
2019/1/1 23:10,2019,Y地市,Y01变电站,220kV,1号主变,23.056641,42.202003,5.22501,105.292969,220千伏正母线,231.128906,1.5,63,1037.7,3.7,40,0
2019/1/1 23:20,2019,Y地市,Y01变电站,220kV,1号主变,23.144531,40.192383,4.622124,101.074219,220千伏正母线,230.162109,1.4,63,1037.6,3.7,40,0
2019/1/1 23:30,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,39.187572,4.421162,98.085938,220千伏正母线,230.419922,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/1 23:40,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,40.259373,4.957061,100.019531,220千伏正母线,230.677734,1.3,63,1037.5,3.7,73,0
2019/1/1 23:50,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,39.656487,4.823086,98.4375,220千伏正母线,230.742188,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 0:00,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,38.785648,5.559947,97.910156,220千伏正母线,230.355469,1.2,64,1038.1,3.8,66,0
2019/1/2 0:10,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,39.120586,5.091035,97.03125,220千伏正母线,229.001953,1.1,64,1038.5,1.2,220,0
2019/1/2 0:20,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,37.244942,4.421162,94.570312,220千伏正母线,229.066406,1,66,1038.7,1.2,220,0
2019/1/2 0:30,2019,Y地市,Y01变电站,220kV,1号主变,23.115234,36.910004,4.756099,94.21875,220千伏正母线,229.130859,1.1,67,1038.7,1.4,259,0
2019/1/2 0:40,2019,Y地市,Y01变电站,220kV,1号主变,23.261719,38.04879,4.555137,94.042969,220千伏正母线,229.259766,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 0:50,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,38.04879,4.689111,94.21875,220千伏正母线,229.517578,1.3,65,1038.5,1.4,339,0
2019/1/2 1:00,2019,Y地市,Y01变电站,220kV,1号主变,23.232422,37.51289,4.622124,96.152344,220千伏正母线,229.388672,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 1:10,2019,Y地市,Y01变电站,220kV,1号主变,23.173828,37.914814,5.024048,95.976562,220千伏正母线,229.259766,1.2,68,1038.5,1.2,66,0
2019/1/2 1:20,2019,Y地市,Y01变电站,220kV,1号主变,23.173828,37.311928,4.354175,93.515625,220千伏正母线,229.130859,1.1,68,1038.6,1.2,66,0
2019/1/2 1:30,2019,Y地市,Y01变电站,220kV,1号主变,23.261719,37.177956,4.555137,91.582031,220千伏正母线,229.710938,0.9,70,1038.5,1.2,66,0
2019/1/2 1:40,2019,Y地市,Y01变电站,220kV,1号主变,23.203125,36.106159,4.2202,88.242188,220千伏正母线,229.388672,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 1:50,2019,Y地市,Y01变电站,220kV,1号主变,23.144531,35.771221,4.555137,89.648438,220千伏正母线,229.582031,1,68,1038.1,1.4,45,0
2019/1/2 2:00,2019,Y地市,Y01变电站,220kV,1号主变,23.056641,34.766411,3.751289,87.011719,220千伏正母线,229.517578,1.3,64,1037.8,2.8,21,0
2019/1/2 2:10,2019,Y地市,Y01变电站,220kV,1号主变,22.382812,36.106159,3.885264,89.296875,220千伏正母线,229.517578,1.3,63,1037.8,4.1,37,0
2019/1/2 2:20,2019,Y地市,Y01变电站,220kV,1号主变,22.265625,34.967373,4.086226,88.242188,220千伏正母线,229.388672,1.3,62,1037.9,4.1,37,0
2019/1/2 2:30,2019,Y地市,Y01变电站,220kV,1号主变,22.207031,35.168335,4.287188,88.59375,220千伏正母线,229.453125,1.2,62,1038,4.1,37,0
2019/1/2 2:40,2019,Y地市,Y01变电站,220kV,1号主变,22.089844,34.766411,3.885264,88.417969,220千伏正母线,229.324219,1.2,62,1037.9,4.1,37,0
2019/1/2 2:50,2019,Y地市,Y01变电站,220kV,1号主变,22.001953,34.967373,4.2202,86.308594,220千伏正母线,229.001953,1.2,63,1038,4.1,37,0
2019/1/2 3:00,2019,Y地市,Y01变电站,220kV,1号主变,21.445312,35.905197,4.48815,88.242188,220千伏正母线,229.066406,1.2,63,1037.9,4.1,37,0
2019/1/2 3:10,2019,Y地市,Y01变电站,220kV,1号主变,21.416016,35.704235,4.48815,87.714844,220千伏正母线,229.453125,1.2,62,1038.1,2.2,12,0
2019/1/2 3:20,2019,Y地市,Y01变电站,220kV,1号主变,21.386719,35.570259,3.952251,87.1875,220千伏正母线,229.517578,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 3:30,2019,Y地市,Y01变电站,220kV,1号主变,21.328125,34.230515,3.818276,86.308594,220千伏正母线,228.9375,1.2,63,1037.8,2.3,24,0
2019/1/2 3:40,2019,Y地市,Y01变电站,220kV,1号主变,21.328125,34.498463,3.952251,86.835938,220千伏正母线,229.259766,1.2,63,1037.5,2.3,24,0
2019/1/2 3:50,2019,Y地市,Y01变电站,220kV,1号主变,21.386719,34.163525,3.751289,85.253906,220千伏正母线,229.388672,1.2,62,1037.3,3.1,41,0
2019/1/2 4:00,2019,Y地市,Y01变电站,220kV,1号主变,21.416016,33.694614,3.48334,84.902344,220千伏正母线,229.130859,1.3,61,1037.4,4.1,52,0
2019/1/2 4:10,2019,Y地市,Y01变电站,220kV,1号主变,22.03125,33.694614,3.282378,84.726562,220千伏正母线,228.744141,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 4:20,2019,Y地市,Y01变电站,220kV,1号主变,22.060547,34.498463,3.550327,84.902344,220千伏正母线,229.388672,1.3,60,1037.3,3,38,0
2019/1/2 4:30,2019,Y地市,Y01变电站,220kV,1号主变,21.357422,35.101349,4.2202,88.242188,220千伏正母线,229.066406,1.3,60,1037.2,4,26,0
2019/1/2 4:40,2019,Y地市,Y01变电站,220kV,1号主变,21.210938,34.900387,3.952251,89.121094,220千伏正母线,229.453125,1.3,60,1037.1,4,26,0
2019/1/2 4:50,2019,Y地市,Y01变电站,220kV,1号主变,21.181641,35.436283,3.684302,89.121094,220千伏正母线,229.517578,1.3,61,1037.3,4,26,0
2019/1/2 5:00,2019,Y地市,Y01变电站,220kV,1号主变,21.064453,35.302311,3.617315,89.824219,220千伏正母线,229.324219,1.3,62,1037.1,4,26,0
2019/1/2 5:10,2019,Y地市,Y01变电站,220kV,1号主变,21.181641,36.575069,4.086226,93.164062,220千伏正母线,229.259766,1.3,60,1037.1,3,30,0
2019/1/2 5:20,2019,Y地市,Y01变电站,220kV,1号主变,21.328125,37.04398,3.751289,94.21875,220千伏正母线,229.324219,1.3,61,1037.2,3,30,0
2019/1/2 5:30,2019,Y地市,Y01变电站,220kV,1号主变,21.328125,38.98661,4.2202,97.910156,220千伏正母线,229.324219,1.4,61,1037.2,3,30,0
2019/1/2 5:40,2019,Y地市,Y01变电站,220kV,1号主变,21.152344,39.656487,4.890073,97.382812,220千伏正母线,229.259766,1.4,62,1037.1,3,30,0
2019/1/2 5:50,2019,Y地市,Y01变电站,220kV,1号主变,21.123047,39.187572,3.952251,98.4375,220千伏正母线,229.001953,1.4,63,1037.3,3,30,0
2019/1/2 6:00,2019,Y地市,Y01变电站,220kV,1号主变,21.152344,41.398155,4.689111,104.414062,220千伏正母线,228.744141,1.4,63,1037.3,3,30,0
2019/1/2 6:10,2019,Y地市,Y01变电站,220kV,1号主变,21.09375,42.603928,5.425972,106.523438,220千伏正母线,229.001953,1.4,63,1037.2,3,33,0
2019/1/2 6:20,2019,Y地市,Y01变电站,220kV,1号主变,21.09375,44.010658,6.363794,111.621094,220千伏正母线,228.808594,1.4,63,1037.2,3,33,0
2019/1/2 6:30,2019,Y地市,Y01变电站,220kV,1号主变,21.035156,45.484379,6.363794,115.488281,220千伏正母线,228.744141,1.4,63,1037.3,3,33,0
2019/1/2 6:40,2019,Y地市,Y01变电站,220kV,1号主变,21.181641,46.556179,7.033667,118.652344,220千伏正母线,228.873047,1.4,62,1037.5,3,33,0
2019/1/2 6:50,2019,Y地市,Y01变电站,220kV,1号主变,21.064453,47.627975,6.229819,121.640625,220千伏正母线,228.486328,1.4,63,1037.6,3,33,0
2019/1/2 7:00,2019,Y地市,Y01变电站,220kV,1号主变,21.035156,48.431824,6.69873,125.332031,220千伏正母线,228.357422,1.4,63,1037.6,3,33,0
2019/1/2 7:10,2019,Y地市,Y01变电站,220kV,1号主变,20.449219,49.704582,7.636553,124.804688,220千伏正母线,227.90625,1.5,63,1037.7,1.6,32,0
2019/1/2 7:20,2019,Y地市,Y01变电站,220kV,1号主变,20.449219,50.910351,8.105464,131.660156,220千伏正母线,227.390625,1.5,62,1037.6,3,17,0
2019/1/2 7:30,2019,Y地市,Y01变电站,220kV,1号主变,20.976562,52.852985,9.244248,135.527344,220千伏正母线,227.068359,1.6,62,1037.7,3,17,0
2019/1/2 7:40,2019,Y地市,Y01变电站,220kV,1号主变,21.09375,60.824474,9.177261,155.566406,220千伏正母线,226.939453,1.7,60,1037.9,3,17,0
2019/1/2 7:50,2019,Y地市,Y01变电站,220kV,1号主变,21.240234,63.838902,10.182071,162.246094,220千伏正母线,226.230469,1.7,60,1037.8,3,17,0
2019/1/2 8:00,2019,Y地市,Y01变电站,220kV,1号主变,21.357422,66.786346,12.593614,171.035156,220千伏正母线,226.488281,1.8,58,1037.9,3,17,0
2019/1/2 8:10,2019,Y地市,Y01变电站,220kV,1号主变,21.298828,72.547249,9.780147,182.988281,220千伏正母线,227.261719,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/2 8:20,2019,Y地市,Y01变电站,220kV,1号主变,21.357422,76.365532,13.062525,194.589844,220千伏正母线,226.810547,2,57,1037.9,3.8,55,0
2019/1/2 8:30,2019,Y地市,Y01变电站,220kV,1号主变,21.386719,78.442139,14.67022,201.972656,220千伏正母线,227.455078,2.1,56,1038,3.8,55,0
